espacio_cultural_id,provincia_id,localidad_id,observaciones,ID MA-MUSEOS_AR-OSM,provincia,localidad,Wikidata,Wikipedia,Commons,ID OSM,Orbita?,Oranismo del que depende,catálogo,latitud,longitud,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,Horarios,Otros datos,
300712,82,82084270,,MA-MUSEOS_AR-OSM-0977,Santa Fe,Rosario,,,,,,,,-32.930053,-60.650826,Macro (Museo De Arte Contemporáneo De Rosario),Bv. Oroño y El Río Paraná,2000,0341,4804981,,,,Municipal,,"Espacio que apuesta a una redefinición del llamado arte argentino. Posee una de las colecciones de arte contemporáneo más importante del país. El edificio es un viejo silo en desuso -por la mudanza del puerto- que cuenta con diez pisos, una explanada y u",,,,
300713,82,82084270,,MA-MUSEOS_AR-OSM-0978,Santa Fe,Rosario,,,,,,,,-32.930809,-60.657231,Museo De La Memoria,Avenida  Aristóbulo del Valle y Callao,S2000AAT,0341,4804511,,,,Municipal,,"El objetivo de la Institución es reconstruir la memoria y las identidades individuales y colectivas que fueron cercenadas con el golpe militar de marzo de 1976. Fecha que marca un antes y un después en la historia social, económica, cultural y política d",,,,
300714,82,82084270,,MA-MUSEOS_AR-OSM-0979,Santa Fe,Rosario,,,,,,,,-32.943427,-60.692571,Museo Ferroviario Mario Mayo,Paraná y 3 de Febrero. Estación Rosario Oeste,2000,0341,156629376,,,,Privada,,"Historia del ferrocarril: mobiliario, objetos, fotografías y documentos.",,,,
300715,82,82084270,,MA-MUSEOS_AR-OSM-0980,Santa Fe,Rosario,,,,,,,,-32.947571,-60.633067,Museo Del Correo,Córdoba 721,S2000AWG,0341,4200768,,,,Mixta: Municipal/Privada,,"En una sala especialmente acondicionada se exponen balanzas, antiguos sellos y objetos que hacen a la historia del Correo. Se destaca la muestra de buzones antiguos y una bandera donada por el personal de Correos y Telégrafos. Funciona dentro del edifici",,,,
300716,82,82084270,,MA-MUSEOS_AR-OSM-0981,Santa Fe,Rosario,,,,,,,,-32.949208,-60.626489,Museo Privado El Paraná Y Las Islas,"Avenida Estación Fluvial de Rosario,  Belgrano y Raúl Domínguez",2000,0341,4855665,,,,Privada,,"Se exhiben elementos de los isleños; cuenta con construcciones, embarcaciones típicas y ambientaciones de un almacén y de un dormitorio característicos de las islas. También se exponen algunas piezas indígenas halladas en la zona. En su hall de acceso se",,,,
300717,82,82084270,,MA-MUSEOS_AR-OSM-0982,Santa Fe,Rosario,,,,,,,,-32.952741,-60.635372,Museo De Arte Sacro Eduardo Amanzacio Barnes,Laprida 1235 (subsuelo del Teatro El Círculo),S2000CFO,0341,4483784,,,,Privada,,"Obras de arte sacro, bajorrelieves, esculturas y pinturas. Se muestran muchos de los originales en yeso de Barnes que sirvieron para las esculturas definitivas en piedra o bronce. Se destacan 14 relieves rectangulares representativos del Vía Crucis y los",,,,
300718,82,82084270,,MA-MUSEOS_AR-OSM-0983,Santa Fe,Rosario,,,,,,,,-32.961241,-60.657803,Museo de la Ciudad,"Bv. Oroño 2300, Parque de La Independencia",2000,0341,4808665,,,,Municipal,,"Su acervo está compuesto por mobiliario, material fotográfico, documentos, libros y publicaciones periódicas. El patrimonio mueble consta de más de 7.000 piezas de carácter sumamente heterogéneo; hay una enorme diversidad temática aunque en general se tr",,,,
300719,82,82084270,,MA-MUSEOS_AR-OSM-0984,Santa Fe,Rosario,,,,,,,,-32.942,-60.6494,Museo Provincial De Ciencias Naturales Dr. Ángel Gallardo,San Lorenzo 1949,S2000ARY,0341,4721449,museogallardo@yahoo.com.ar,,,Provincial,1945,"Sus salas y el soporte informativo articulan nuevos lenguajes y una mirada pluridisciplinar sobre el patrimonio natural y cultural, el origen y evolución de las especies. La misión del Museo es que la comunidad entienda la trascendencia de la vida y su e",,,,
300720,82,82084270,,MA-MUSEOS_AR-OSM-0985,Santa Fe,Rosario,,,,,,,,-32.9542,-60.6561,Museo Municipal De Bellas Artes Juan B. Castagnino,Avda. Pellegrini 2202,S2000QDN,0341,4802642,info@museocastagnino.org.ar,,,Municipal,1924,Coexisten producciones de los fundadores de la plástica en el país con las expresiones del arte contemporáneo. Cuenta con 31 salas dispuestas en un recorrido circular alrededor de patios interiores. Mantiene el equipamiento original del edificio -Villa O,1943,,,
300721,82,82084270,,MA-MUSEOS_AR-OSM-0986,Santa Fe,Rosario,,,,,,,,-32.955888,-60.659524,Museo Histórico Provincial Dr. Julio Marc,Lasaga 1955,2000,0341,4721457,,,,Provincial,1938,"Historia, numismática, medallística y oplotecología argentina, provincial y local. Arte hispanoamericano, mobiliario, platería, vajilla, arte religioso, vestimenta, del período colonial y del siglo XIX. Arqueología americana. Folklore argentino.
Bibliote",1943,,,
300722,82,82084270,,MA-MUSEOS_AR-OSM-0987,Santa Fe,Rosario,,,,,,,,-32.9467,-60.6331,Museo Municipal De Arte Decorativo Firma Y Odilo Estévez,Santa Fe 748,S2000ATH,0341,4802547,museoestevez@rosario.gov.ar,,,Municipal,,"Mobiliario español, post-colonial del Río de la Plata y réplicas de muebles franceses; pinturas de artistas europeos; obras de escultores franceses, italianos y argentinos; marfiles europeos y orientales; vidrios y cristales antiguos; porcelanas y cerámi",1972,,,
300723,82,82084270,,MA-MUSEOS_AR-OSM-0988,Santa Fe,Rosario,,,,,,,,-32.93997,-60.66514,Museo De Ciencias Morfológicas Dr. Juan Carlos Fajardo.,"Santa Fe 3100, 2 Piso, Ala Oeste, Facultad de Medicina",S2000KTR,0341,4804558,,,,Nacional,1963,Material quirúrgico y óptico; reproducciones anatómicas en cera realizadas en la década del 30; colecciones de huesos; partes del cuerpo humano disecadas o embalsamadas; evolución del cráneo desde el Erectus y el Neandertal hasta el Sapiens y el Sapiens,1983,,,
300724,82,82084270,,MA-MUSEOS_AR-OSM-0989,Santa Fe,Rosario,,,,,,,,-32.960827,-60.65342,Museo De La Partitura Histórica,Dorrego 2180,S2000GEJ,0341,823620,,,,Privada,1984,"Manuscritos sobre música popular del país, ""La Morocha""(1895), ""El Choclo"" (1903), ""Nueve de Julio"" (1916), el original de la ""Marcha de San Lorenzo"" (1899) etc. y del resto del continente (1870-1920). Material periodístico.",1987,,,
300725,82,82084270,,MA-MUSEOS_AR-OSM-0990,Santa Fe,Rosario,,,,,,,,-32.959561,-60.624061,Museo Experimental De Ciencias,"Planetario y Observatorio Astronómico, Parque Urquiza",2000,0341,4802533,,,,Municipal,1987,"El Museo está dividido en las áreas de matemática, física, ciencia y tecnología, astronomía y astronáutica, geología, química y biología; además de sus dos áreas especiales: ciencianiño y videociencia, donde los más pequeños pueden manipular equipos didá",1987,,,
300726,82,82084270,,MA-MUSEOS_AR-OSM-0991,Santa Fe,Rosario,,,,,,,,-32.944312,-60.650723,Museo De La Memoria,Córdoba 2019,S2000AXG,0341,48020260,,,,Municipal,,"Período, cultura, estilo; lugar geográfico y/o personaje al que se vinculan. Convocó a algunos de los más reconocidos artistas de Rosario para intervenir en el espacio museístico alrededor de ciertos ejes temáticos. Así, con la mediación del arte y la li",2010,,,
300730,82,82028180,,MA-MUSEOS_AR-OSM-0992,Santa Fe,Rueda,,,,,,,,-33.338253,-60.460867,Museo Histórico Ferroviario Escribano Alfredo Rueda,Gral. San Martin y J.J.Urquiza,S2109XAA,03400,496020,comunarueda@arnet.com.ar,www.primaverasobrerueda.com.ar,,Municipal,1997,"El Museo está ubicado en la antigua estación que unía Villa Constitución con Venado Tuerto. Cuenta con una locomotora a vapor de 1904, velocípedos y relojes, sala de telefonía, área de ciencias naturales y curiosidades, herramientas y fotografías de los",1999,,,
300731,82,82042220,,MA-MUSEOS_AR-OSM-0993,Santa Fe,Rufino,,,,,,,,-34.261948,-62.719142,Museo Y Archivo Histórico Municipal De Rufino,Santa Fe 159,S6100FOC,03382,421256,,,,Municipal,,"Posee objetos referidos a los pueblos originarios de la zona y a los fundadores de la ciudad de Rufino, y gran variedad de objetos y documentación sobre el funcionamiento del ferrocarril y el telégrafo.",,,,
300750,82,82070220,,MA-MUSEOS_AR-OSM-0994,Santa Fe,San Agustín,,,,,,,,-31.687212,-60.941298,Museo Histórico Regional De San Agustín,"25 de Mayo 1601, Zona Rural",3017,0342,4907021,,,,Privada,,"El Museo funciona en lo que a finales del siglo XIX fuera el Molino Harinero Taverna. Se exhiben objetos de uso doméstico, religiosos, herramientas y equipos de trabajo, que testimonian aspectos de la historia local. Entre sus piezas más preciadas se des",,,,
300758,82,82049190,,MA-MUSEOS_AR-OSM-0995,Santa Fe,San Antonio de Obligado,,,,,,,,-28.384855,-59.264588,Museo Histórico Y Religioso Fray Hermete Constanzi,Calle Nº 8 (al Lado de La Iglesia),S3587XAA,03482,15539910,,,,Comunal,,"Museo dedicado a la canonización y a los primeros habitantes de San Antonio de Obligado. La localidad nace el 22 de junio de 1884 como ""Reducción de San Antonio de Padua Pueblo Obligado (Gran Chaco)"". En su única sala, que fue la primer capilla, se conse",,,,
300763,82,82070230,,MA-MUSEOS_AR-OSM-0996,Santa Fe,San Carlos Centro,,,,,,,,-32.941927,-60.674136,Museo Histórico De La Colonia San Carlos,San Martín 550,S3013CQS,03404,422047,,,,Municipal,1960,"Piezas históricas referidas a la localidad, a su fundador, a los colonizadores y a personalidades destacadas: objetos de uso doméstico, fotografías, armas, útiles de labranza, documentos y otros.",1978,,,
300766,82,82070240,,MA-MUSEOS_AR-OSM-0997,Santa Fe,San Carlos Norte,,,,,,,,-31.674063,-61.074435,Museo Pedroniano,Fermín Laprade 420,S3010AIJ,,+54 3404 456044,museopedroniano@hotmail.com,,,Comunal,,"Homenaje al poeta José Pedroni, que vivió en la localidad entre 1917 y 1919; trabajó como contador de la casa de Ramos Generales Favre hermanos. Tuvo una activa vida social relacionándose con distintos sectores de la población, dejando registros de su puño y letra de hechos relacionados con la Iglesia, música, y personajes del lugar. Sus descendientes colaboraron con numerosos objetos y colecciones que forman parte del patrimonio museológico.",, lu-vie de 8 a 12 hs. Fines de semana a pedido,,
300767,82,82091220,,MA-MUSEOS_AR-OSM-0998,Santa Fe,San Cristóbal,,,,,,,,-30.314156,-61.238622,Museo Histórico Municipal De San Cristóbal,J. M. Bullo 1425,S3070DRK,03408,423110,,,,Municipal,,"Posee dos salas dedicadas a la cultura aborigen, al asentamiento poblacional y a la organización comunitaria. Se exhibe material lítico como hachas y puntas de flecha pertenecientes a los aborígenes abipones de la cultura Guaycurú y numerosos documentos",,,,
300768,82,82091220,,MA-MUSEOS_AR-OSM-0999,Santa Fe,San Cristóbal,,,,,,,,-30.314156,-61.238622,Museo De Ciencias Naturales Del Departamento San Cristóbal,Hipólito Irigoyen y Dr. Gerónimo Lassaga,3070,03408,422123,,,,Privada,1985,"El Museo está dirigido a niños y jóvenes investigadores, al igual que a docentes y profesionales. Dispone de una sala de animales autóctonos; áreas de Astronomía y Arqueología, Biblioteca, Laboratorio, entre otras. Cumple una importante función educativa",1985,,,
300781,82,82091230,,MA-MUSEOS_AR-OSM-1000,Santa Fe,San Guillermo,,,,,,,,-30.362675,-61.917792,Museo Comunal Regional De San Guillermo,Independencia S/n,2347,03562,466881,,,,Comunal,,"El acervo patrimonial cuenta con objetos diversos que hacen al haber histórico, cultural y natural de San Guillermo. Posee dos salas en las que se exhiben elementos referidos a la colonización de la zona: utensilios, maquinarias, indumentaria y todo aque",,,,
300788,82,82098060,,MA-MUSEOS_AR-OSM-1001,Santa Fe,San Javier,,,,,,,,-27.867845,-55.134817,Museo Batalla Del Mbororé,Plaza de Los Jesuitas,3357,03754,482488,,,,Municipal,,"Exhibe elementos de ciencias naturales, arqueología e historia. Posee tallas de madera en Palo Rosa, monedas y billetes antiguos, una colección de estampillas, elementos líticos y cerámicas de las tribus que poblaron la zona.",,,,
300789,82,82098060,,MA-MUSEOS_AR-OSM-1002,Santa Fe,San Javier,,,,,,,,-30.584667,-59.931401,Museo San Francisco Javier,"9 de Julio 873, Esquina Alvear",S3005ABE,03405,424254,,,,Privada,,"Piezas de artesanía aborigen, imágenes religiosas y grabados de Florian Paucke. Entre sus piezas más curiosas se destaca una imagen de San Francisco Javier y un Cristo, de origen desconocido, realizadas con rasgos mocovíes. Posee además numerosas piezas",,,,
300790,82,82070260,,MA-MUSEOS_AR-OSM-1003,Santa Fe,San Jerónimo del Sauce,,,,,,,,-31.609469,-61.140968,Museo Pbro. Guillermo Lagger,Santa Fe 689,S3012APK,03404,495060,,,,Privada,1987,"Imaginería colonial, armas y utensilios de los abipones, aborígenes de la zona. Instrumentos de labranza y musicales, documentos y fotografías de inmigrantes desde 1853. Objetos pertenecientes al Cuerpo de Lanceros del Sauce, al teniente coronel Nicolás",1987,,,
300791,82,82070270,,MA-MUSEOS_AR-OSM-1004,Santa Fe,San Jerónimo Norte,,,,,,,,-31.556973,-61.078495,Museo Histórico Lorenzo Bodenmann,Guillermo Tell 790,S3015AVP,03404,460251,,,,Comunal,,"Funciona en un edificio que perteneció al antiguo Tiro Suizo Internacional, primera institución organizada de la Colonia, fundada en 1872. Se exhibe documentación de la época de la fundación, fotografías, herramientas, armas, instrumentos musicales, y en",,,,
300792,82,82126140,,MA-MUSEOS_AR-OSM-1005,Santa Fe,San Jorge,,,,,,,,-31.90233,-61.855598,Museo Aurelio Genovese,Avenida  25 de Mayo 810,S2452AYU,03406,407430,,,,Municipal,,"Museo polifacético que expone muestras de carácter histórico, de arte o interés general. Posee una sala que refleja la historia política institucional de la Ciudad de San Jorge.",,,,
300793,82,82126140,,MA-MUSEOS_AR-OSM-1006,Santa Fe,San Jorge,,,,,,,,-31.90233,-61.855598,Museo de la Ciudad,Bv. 25 de Mayo 810,S2452AYU,03406,441557,,,,Municipal,,"Museo de historia regional formado por cinco salas y por un espacio para muestras temporarias. Entre sus piezas se destaca un piano de fines del siglo XIX utilizado en el cine local cuando se pasaban películas mudas, y elementos varios de la estación de",,,,
300796,82,82014120,,MA-MUSEOS_AR-OSM-1007,Santa Fe,San José de la Esquina,,,,,,,,-33.111199,-61.703568,Museo Comunal Guardia De La Esquina,Rivadavia 434,S2185CKJ,03467,461015,,,,Municipal,1972,Elementos socio - culturales locales y regionales del período 1864 -1970. Material paleontológico encontrado a la vera del río Carcarañá de megaterios y gliptodontes de una antigüedad aproximada de 10.000 años.,1972,,,
300799,82,82063160,,MA-MUSEOS_AR-OSM-1008,Santa Fe,San José del Rincón,,,,,,,,-31.6058,-60.568,Museo Regional Y Tradicional De La Costa,San Martín 1401,S3089BDI,0342,970416,,,,Comunal,,"En su sala se exhibe mobiliario de los primeros habitantes de la localidad, destacándose una biblioteca europea y un aparador del siglo XIX, y pinturas, esculturas y cerámicas de artistas del lugar. En su galería de arte se realizan muestras temporarias.",1980,,,
300808,82,82119130,,MA-MUSEOS_AR-OSM-1009,Santa Fe,San Lorenzo,,,,,,,,-32.7469,-60.7312,Museo Histórico Conventual San Carlos,Belgrano 430,S2200CNH,03476,424774,,,,Privada,1940,"Emplazado dentro del edificio conventual franciscano, cubre una superficie de 2.000 m² y data del año 1790. En el recorrido por el Museo se puede conocer la capilla antigua, hoy convertida en Sala de Arte Sacro; el recinto que albergó al Gral. San Martín",1949,,,
300866,82,82021350,,MA-MUSEOS_AR-OSM-1010,Santa Fe,Santa Clara de Saguier,,,,,,,,-31.339802,-61.818148,Museo Rafael Escriña,Alvear y Dorrego S/n,2405,03492,15411507,culturascsag@hotmail.com,santaclaradesaguier.com.ar,,,,"El Museo ""Rafael Escriña"" es un museo histórico comunal creado en 1997. Conserva objetos, fotografías y documentos de la historia de Santa Clara de Saguier, desde la llegada de los inmigrantes hasta la actualidad. Está abierto al público todos los domingos, pudiendo los interesados y los establecimientos escolares solicitar su apertura cuando lo creen necesario.",,,,
300867,82,82063170,,MA-MUSEOS_AR-OSM-1011,Santa Fe,Santa Fe,,,,,,,,-31.626196,-60.678816,Observatorio Astronómico Code - Centro De Observaciones Del Espacio De Santa Fe,Avenida  Almirante Brown 4998 (costanera),S3002GVP,0342,4550608,,,,Privada,,"""Expo-espacio"" es la denominación de la sala de exposición permanente referida a temas astronómicos y espaciales. Cuenta con una muestra didáctica de cohetes y naves espaciales en escala reducida y otra con ejemplares de meteoritos. Desde el patio centra",,,,
300868,82,82063170,,MA-MUSEOS_AR-OSM-1012,Santa Fe,Santa Fe,,,,,,,,-31.637801,-60.691936,Museo De Arte Contemporáneo - Mac,Bv. Gálvez 1578,S3000ACU,0342,4575103,,,,Nacional,,"Arte contemporáneo a partir de la década de 1960 en adelante. Pinturas, esculturas, grabados y dibujos pertenecientes a autores de la ciudad de Santa Fe, la provincia y el país. Artistas de relevancia como Carmelo Arden Quin, Luis Felipe Noé, León Ferrar",,,,
300869,82,82063170,,MA-MUSEOS_AR-OSM-1013,Santa Fe,Santa Fe,,,,,,,,-31.642495,-60.701779,Museo Ferroviario,San Luis 2950,S3000GBJ,0342,4693217,,,,Municipal,,"Funciona en el solar histórico Casa Hume. El edificio posee un túnel que antaño lo conectaba con la antigua estación de ferrocarril. Se exhiben planos, expedientes, material ferroviario, ferromodelismo y elementos de fines del siglo pasado. Posee planime",,,,
300870,82,82063170,,MA-MUSEOS_AR-OSM-1014,Santa Fe,Santa Fe,,,,,,,,-31.643039,-60.691559,Museo De La Cervecería Santa Fe,Calchines 1401,S3000AYG,0342,4502234,,,,Privada,,"En el Museo y Planta de la Cervecería Santa Fe se rescata a través de equipos, pertenencias de los trabajadores, relatos y fotografías, la historia de la cerveza, hábitos y costumbres, y la evolución de la industria en la ciudad de Santa Fe.",,,,
300871,82,82063170,,MA-MUSEOS_AR-OSM-1015,Santa Fe,Santa Fe,,,,,,,,-31.650089,-60.711552,Museo Judío Hinenu,1 de Mayo 2152,S3000FJZ,0342,4558119,,,,Privada,,"El Museo resume la historia judía de la ciudad de Santa Fe y reúne objetos pertenecientes a familias judías provenientes de Europa y Rusia. Se mencionan las distintas corrientes inmigratorias judías, la historia de sus cementerios y los primeros judíos r",,,,
300872,82,82063170,,MA-MUSEOS_AR-OSM-1016,Santa Fe,Santa Fe,,,,,,,,-31.652334,-60.708137,Teatro Municipal 1° De Mayo Y Museo Del Teatro,San Martín 2020,S3000FRT,0342,4571884,,,,Municipal,,"Testimonios, trajes, fotografías y documentación referente a la historia del Teatro Municipal. El edificio donde funcionan el Teatro y el Museo fue realizado según el diseño del arquitecto Augusto Plou y responde al estilo Luis XV. En su fachada descansa",,,,
300873,82,82063170,,MA-MUSEOS_AR-OSM-1017,Santa Fe,Santa Fe,,,,,,,,-31.661439,-60.712307,Museo Y Biblioteca Peniteciaria,San Jerónimo 1168,S3000FPB,0342,459877,,,,Provincial,,"En su sala reúne material del servicio penitenciario de la provincia. Se exhiben elementos realizados por los internos, una vieja carreta de transporte de presos y la réplica de distintas celdas. Además, hay una colección de uniformes, distintos utensili",,,,
300874,82,82063170,,MA-MUSEOS_AR-OSM-1018,Santa Fe,Santa Fe,,,,,,,,-31.6466,-60.7095,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,S3000FNB,0342,4520312,,,,Privada,1995,"Patrimonio referido a la medicina provincial y nacional: documentos, aparatos y otros testimonios de la medicina de los siglos XIX y XX.",1995,,,
300875,82,82063170,,MA-MUSEOS_AR-OSM-1019,Santa Fe,Santa Fe,,,,,,,,-31.6518,-60.7084,Museo De Artes Visuales Sor Josefa Díaz Clucellas,San Martín 2068,S3000FRT,0342,4571886,,,,Municipal,1905,"Sus colecciones están formadas por grabados, dibujos, esculturas, cerámicas y pinturas, del siglo XIX en adelante, de autores argentinos, especialmente santafecinos, y extranjeros.",1905,,,
300876,82,82063170,,MA-MUSEOS_AR-OSM-1020,Santa Fe,Santa Fe,,,,,,,,-31.65,-60.7167,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (paseo de Las Culturas),3000,0342,4573550,,,,Provincial,1905,Objetos hallados en excavaciones realizadas en las ruinas de Santa Fe la Vieja que documentan diversos aspectos de la vida de la ciudad colonial de finales del siglo XVI y primera mitad del XVII. Material arqueológico de sociedades de cazadores - recolec,1905,,,
300877,82,82063170,,MA-MUSEOS_AR-OSM-1021,Santa Fe,Santa Fe,,,,,,,,-31.6471,-60.7104,Museo Provincial De Ciencias Naturales Florentino Ameghino,Primera Junta 2859,S3000CDI,0342,4573770,ameghino.santafe@gmail.com,www.unl.edu.ar/santafe/museocn.htm,,Provincial,1914,"El Museo está dividido en las áreas de Botánica, Zoología de invertebrados y vertebrados, Geociencias y galería de Entomología. La muestra ornitológica constituye el grupo expuesto más numeroso sobre aves de la región. La actividad principal del Museo es",1914,,,
300878,82,82063170,,MA-MUSEOS_AR-OSM-1022,Santa Fe,Santa Fe,,,,,,,,-31.6571,-60.7154,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,S3000FHN,0342,4596142,,,,Provincial,1920,"El Museo funciona en el edificio donado por Martín Rodríguez Galisteo. Su patrimonio asciende a 2.000 obras de artistas argentinos, americanos y europeos. Se destacan las pinturas de Pueyrredón, Fader, Spilimbergo, Soldi, Berni, Butler, Cogorno, Benedit,",1922,,,
300879,82,82063170,,MA-MUSEOS_AR-OSM-1023,Santa Fe,Santa Fe,,,,,,,,-31.6579,-60.7103,Museo Histórico Provincial De Santa Fe Brig. Estanislao López,San Martín 1490,S3000FRH,0342,4573529,muhistsf@ceride.gov.ar,,,Provincial,1905,"El acervo permite reconocer momentos, costumbres, procesos y personajes de la historia provincial y nacional (S. XVIII, XIX y comiensos del S. XX) a través de sus colecciones de mobiliario, platería, objetos de uso doméstico y de uso decorativo, atuendo,",1943,,,
300880,82,82063170,,MA-MUSEOS_AR-OSM-1024,Santa Fe,Santa Fe,,,,,,,,-31.6591,-60.7105,Museo Histórico San Francisco,Amenábar 2557,3000,0342,4593303,,,,Privada,1946,"Objetos históricos, desde el período colonial hasta la actualidad, y figuras de cera de tamaño natural de los Constituyentes de 1853. Mobiliario, puertas y artesanías de madera talladas por los padres franciscanos; objetos religiosos y de uso personal.",1946,,,
300881,82,82063170,,MA-MUSEOS_AR-OSM-1025,Santa Fe,Santa Fe,,,,,,,,-31.662,-60.7128,Museo y Biblioteca Policial “Alguacil Mayor Bernabé de Luján”,San Jerónimo 1199,S3000FPA,0342,4506600,museopolicial.santafe@gmail.com,,,Provincial,,"El museo es un organismo dependiente del Departamento Relaciones Policiales de la Policía de Santa Fe. Tiene como misión reunir, conservar, custodiar y exhibir en forma adecuada, ordenada y científica objetos, fotografías y documentos históricos de esta fuerza de seguridad, comunicar su vínculo con la comunidad en la lucha contra la criminalidad en todos sus aspectos.",1978,lun-vie de 8-12.30 ,,
300882,82,82063170,,MA-MUSEOS_AR-OSM-1026,Santa Fe,Santa Fe,,,,,,,,-31.6048,-60.6738,Museo López Claro,Piedras 7352,S3004IVH,0342,4601575,lopez_claro@unl.edu.ar,,,Municipal,1990,"Obras del maestro César López Claro. La casa data de 1906 y vivió en ella durante ocho décadas la familia Bettinelli - López Claro. Se ha conservado su fachada, los mosaicos originales de la entrada y la carpintería, adaptándose una biblioteca plástica -",1990,,,
300883,82,82063170,,MA-MUSEOS_AR-OSM-1027,Santa Fe,Santa Fe,,,,,,,,-31.6517,-60.7084,Museo de la Ciudad,San Martín 2076 P.A.,S3000FRT,0342,599870,,,,Municipal,1972,"Amplio espectro de colecciones, todas ellas vinculadas a los usos y costumbres del colectivo urbano santafecino, formadas por mobiliario, utensilios, vestuario y fotografías de fines del siglo XIX hasta mediados del siglo XX. El patrimonio se completa co",1982,,,
,,,,MA-MUSEOS_AR-OSM-1045,Santa Fe,Santa Fe,Q65467649,,,way/652526957,,,,-31.6691499,-60.7171623,Museo de la Constitución Nacional,Avenida Calle 1º de Mayo y  Circunvalación,,,,,,,Provincial,2018-12-10,"El Museo promueve la cultura democrática, los derechos humanos, los valores constitucionales y los derechos culturales.",,Tu-Fr 08:30-18:30 Sa-Su 13:00-18:30,http://santafeciudad.gov.ar/blogs/ciudad-resiliente/se-inauguro-el-museo-de-la-constitucion-nacional/,
300890,82,82035050,,MA-MUSEOS_AR-OSM-1028,Santa Fe,Santa Rosa de Calchines,,,,,,,,-31.424807,-60.334888,Museo Aníbal Bergallo,Primera Junta y Santa Fe,3001,0342,4908022,,,,Privada,,"Único reservorio histórico-cultural de la ciudad de Santa Rosa de Calchines. Nacido de la propia comunidad y realizado a esfuerzo de búsqueda y donaciones, conserva una colección de enseres de los primero habitantes del lugar y otros objetos, en su mayor",,,,
300895,82,82063180,,MA-MUSEOS_AR-OSM-1029,Santa Fe,Santo Tome,,,,,,,,-31.6623,-60.7589,Museo Municipal De Artes Y Artesanías Enrique Estrada Bello,Libertad 1620,S3016JEL,0342,4741588,,,,Municipal,1969,"Pinturas, dibujos, esculturas, grabados, artesanías y fotografías de artistas regionales contemporáneos.",1969,,,
300896,82,82063180,,MA-MUSEOS_AR-OSM-1030,Santa Fe,Santo Tome,,,,,,,,-31.6623,-60.7589,Museo Histórico Y Archivo Municipal Andrés A. Roverano,Libertad 1620,S3016JEL,0342,4741588,,,,Municipal,1980,"Historia y vida de la ciudad de Santo Tomé, desde 1872 en adelante. Sala de paleontología, arqueología y geociencias con testimonios de la zona.",1980,,,
,,,,MA-MUSEOS_AR-OSM-1046,Santa Fe,Santo Tome,,,,,,,,,,MAST - Museo Arqueológico de Santo Tomé,Avenida Roverano 555,,,+54 342 4801853,museoarqueologicomast@gmail.com,https://www.santotome.gob.ar/Ciudad/turismo/museo_arqueologico_turismo,,Municipal,,"El MAST está destinado a la salvaguarda, exposición e investigación del acervo patrimonial arqueológico de la ciudad de Santo Tomé, Pcia. de Santa Fe. El recorrido propuesto nos aproxima al paisaje de la región, a conocernos y reconocer a través de él a los seres humanos que por allí transitaron hace más de 3000 años, y, a través de los materiales arqueológicos aproximarnos a la cultura de quienes los produjeron. El MAST propone un viaje al pasado menos conocido de la región, invitando a descubrir la rica historia cultural santotomesina, cuya recuperación y protección depende de todos.",,Lunes a Viernes de 8.30 a 12:30 y de 14 a 18 hs. ,,
300898,82,82126160,,MA-MUSEOS_AR-OSM-1031,Santa Fe,Sastre,,,,,,,,-31.769377,-61.829332,Museo Histórico Municipal Dr. Rodolfo Doval Fermi,Sarmiento 1989,S2440BCO,03406,480173,,,,Municipal,,"En sus ocho salas se exhiben piezas regionales, maquinarias y herramientas del período colonial, fotografías y objetos de uso cotidiano. Se realizan exposiciones temporarias de artistas locales y muestras temáticas.",,,,
300900,82,82091260,,MA-MUSEOS_AR-OSM-1032,Santa Fe,Suardi,,,,,,,,-30.538607,-61.961646,Museo Histórico,Clemente de Zabaleta 698,S2349AHN,03562,477112,,,,Municipal,,"Se exhiben piezas vinculadas a la inmigración piamontesa radicada en la zona: arcones, fonógrafos y radiolas de principios de siglo, y elementos religiosos como una estola y casulla venecianas. En 1998, a raíz del descubrimiento de restos de un gliptodon",,,,
300901,82,82021360,,MA-MUSEOS_AR-OSM-1033,Santa Fe,Sunchales,,,,,,,,-30.94452,-61.562949,Museo Y Archivo Histórico Municipal Basilio María Donato,25 de Mayo 318,S2322AFH,03493,423962,museo@sunchales.gov.ar,,,Municipal,1985,"Colecciones relacionadas con la evolución histórica, cultural, social, económica y política a partir de su inicio en 1886 y con la inmigración y la colonización. Utiles de trabajo, armas vstimenta, muebles, objetos de uso cotidiano, documentos históricos",1985,,,
300902,82,82021380,,MA-MUSEOS_AR-OSM-1034,Santa Fe,Tacural,,,,,,,,-30.850561,-61.592373,Museo Histórico Rodolfo Brühl,Estación del Ferrocarril,2324,03493,492240,,,,Privada,,"Creado en 1992, al cumplirse el centenario del pueblo, lleva el nombre su fundador, Rodolfo Brühl. Se exhiben piezas relativas a la historia regional. Elementos de los primeros colonos inmigrantes que llegaron a Tacural y del viejo ferrocarril que unía T",,,,
